C,P,I,time_pred,recall_pred,P_C_ratio,score
9616,201,6,3.75,0.9909,0.0209,0.2574
9616,203,6,3.75,0.9909,0.0211,0.2574
9616,205,6,3.75,0.9909,0.0213,0.2574
9616,207,6,3.75,0.9909,0.0215,0.2574
9632,177,6,3.75,0.9909,0.0184,0.2574
9632,179,6,3.75,0.9909,0.0186,0.2574
9632,181,6,3.75,0.9909,0.0188,0.2574
9632,183,6,3.75,0.9909,0.019,0.2574
9632,185,6,3.75,0.9909,0.0192,0.2574
9632,187,6,3.75,0.9909,0.0194,0.2574
9632,189,6,3.75,0.9909,0.0196,0.2574
9632,191,6,3.75,0.9909,0.0198,0.2574
9632,193,6,3.75,0.9909,0.02,0.2574
9632,195,6,3.75,0.9909,0.0202,0.2574
9632,197,6,3.75,0.9909,0.0205,0.2574
9632,199,6,3.75,0.9909,0.0207,0.2574
9632,201,6,3.75,0.9909,0.0209,0.2574
9632,203,6,3.75,0.9909,0.0211,0.2574
9632,205,6,3.75,0.9909,0.0213,0.2574
9632,207,6,3.75,0.9909,0.0215,0.2574
9648,177,6,3.75,0.9909,0.0183,0.2574
9648,179,6,3.75,0.9909,0.0186,0.2574
9648,181,6,3.75,0.9909,0.0188,0.2574
9648,183,6,3.75,0.9909,0.019,0.2574
9648,185,6,3.75,0.9909,0.0192,0.2574
9648,187,6,3.75,0.9909,0.0194,0.2574
9648,189,6,3.75,0.9909,0.0196,0.2574
9648,191,6,3.75,0.9909,0.0198,0.2574
9648,193,6,3.75,0.9909,0.02,0.2574
9648,195,6,3.75,0.9909,0.0202,0.2574
9648,197,6,3.75,0.9909,0.0204,0.2574
9648,199,6,3.75,0.9909,0.0206,0.2574
9648,201,6,3.75,0.9909,0.0208,0.2574
9648,203,6,3.75,0.9909,0.021,0.2574
9648,205,6,3.75,0.9909,0.0212,0.2574
9648,207,6,3.75,0.9909,0.0215,0.2574
9664,177,6,3.75,0.9909,0.0183,0.2574
9664,179,6,3.75,0.9909,0.0185,0.2574
9664,181,6,3.75,0.9909,0.0187,0.2574
9664,183,6,3.75,0.9909,0.0189,0.2574
9664,185,6,3.75,0.9909,0.0191,0.2574
9664,187,6,3.75,0.9909,0.0194,0.2574
9664,189,6,3.75,0.9909,0.0196,0.2574
9664,191,6,3.75,0.9909,0.0198,0.2574
9664,193,6,3.75,0.9909,0.02,0.2574
9664,195,6,3.75,0.9909,0.0202,0.2574
9664,197,6,3.75,0.9909,0.0204,0.2574
9664,199,6,3.75,0.9909,0.0206,0.2574
9664,201,6,3.75,0.9909,0.0208,0.2574
9664,203,6,3.75,0.9909,0.021,0.2574
9664,205,6,3.75,0.9909,0.0212,0.2574
9664,207,6,3.75,0.9909,0.0214,0.2574
9680,177,6,3.75,0.9909,0.0183,0.2574
9680,179,6,3.75,0.9909,0.0185,0.2574
9680,181,6,3.75,0.9909,0.0187,0.2574
9680,183,6,3.75,0.9909,0.0189,0.2574
9680,185,6,3.75,0.9909,0.0191,0.2574
9680,187,6,3.75,0.9909,0.0193,0.2574
9680,189,6,3.75,0.9909,0.0195,0.2574
9680,191,6,3.75,0.9909,0.0197,0.2574
9680,193,6,3.75,0.9909,0.0199,0.2574
9680,195,6,3.75,0.9909,0.0201,0.2574
9680,197,6,3.75,0.9909,0.0204,0.2574
9680,199,6,3.75,0.9909,0.0206,0.2574
9680,201,6,3.75,0.9909,0.0208,0.2574
9680,203,6,3.75,0.9909,0.021,0.2574
9680,205,6,3.75,0.9909,0.0212,0.2574
9680,207,6,3.75,0.9909,0.0214,0.2574
9696,177,6,3.75,0.9909,0.0183,0.2574
9696,179,6,3.75,0.9909,0.0185,0.2574
9696,181,6,3.75,0.9909,0.0187,0.2574
9696,183,6,3.75,0.9909,0.0189,0.2574
9696,185,6,3.75,0.9909,0.0191,0.2574
9696,187,6,3.75,0.9909,0.0193,0.2574
9696,189,6,3.75,0.9909,0.0195,0.2574
9696,191,6,3.75,0.9909,0.0197,0.2574
9696,193,6,3.75,0.9909,0.0199,0.2574
9696,195,6,3.75,0.9909,0.0201,0.2574
9696,197,6,3.75,0.9909,0.0203,0.2574
9696,199,6,3.75,0.9909,0.0205,0.2574
9696,201,6,3.75,0.9909,0.0207,0.2574
9696,203,6,3.75,0.9909,0.0209,0.2574
9696,205,6,3.75,0.9909,0.0211,0.2574
9696,207,6,3.75,0.9909,0.0213,0.2574
9712,177,6,3.75,0.9909,0.0182,0.2574
9712,179,6,3.75,0.9909,0.0184,0.2574
9712,181,6,3.75,0.9909,0.0186,0.2574
9712,183,6,3.75,0.9909,0.0188,0.2574
9712,185,6,3.75,0.9909,0.019,0.2574
9712,187,6,3.75,0.9909,0.0193,0.2574
9712,189,6,3.75,0.9909,0.0195,0.2574
9712,191,6,3.75,0.9909,0.0197,0.2574
9712,193,6,3.75,0.9909,0.0199,0.2574
9712,195,6,3.75,0.9909,0.0201,0.2574
9712,197,6,3.75,0.9909,0.0203,0.2574
9712,199,6,3.75,0.9909,0.0205,0.2574
9712,201,6,3.75,0.9909,0.0207,0.2574
9712,203,6,3.75,0.9909,0.0209,0.2574
9712,205,6,3.75,0.9909,0.0211,0.2574
9712,207,6,3.75,0.9909,0.0213,0.2574
9728,177,6,3.75,0.9909,0.0182,0.2574
9728,179,6,3.75,0.9909,0.0184,0.2574
9728,181,6,3.75,0.9909,0.0186,0.2574
9728,183,6,3.75,0.9909,0.0188,0.2574
9728,185,6,3.75,0.9909,0.019,0.2574
9728,187,6,3.75,0.9909,0.0192,0.2574
9728,189,6,3.75,0.9909,0.0194,0.2574
9728,191,6,3.75,0.9909,0.0196,0.2574
9728,193,6,3.75,0.9909,0.0198,0.2574
9728,195,6,3.75,0.9909,0.02,0.2574
9728,197,6,3.75,0.9909,0.0203,0.2574
9728,199,6,3.75,0.9909,0.0205,0.2574
9728,201,6,3.75,0.9909,0.0207,0.2574
9728,203,6,3.75,0.9909,0.0209,0.2574
9728,205,6,3.75,0.9909,0.0211,0.2574
9728,207,6,3.75,0.9909,0.0213,0.2574
9744,177,6,3.75,0.9909,0.0182,0.2574
9744,179,6,3.75,0.9909,0.0184,0.2574
9744,181,6,3.75,0.9909,0.0186,0.2574
9744,183,6,3.75,0.9909,0.0188,0.2574
9744,185,6,3.75,0.9909,0.019,0.2574
9744,187,6,3.75,0.9909,0.0192,0.2574
9744,189,6,3.75,0.9909,0.0194,0.2574
9744,191,6,3.75,0.9909,0.0196,0.2574
9744,193,6,3.75,0.9909,0.0198,0.2574
9744,195,6,3.75,0.9909,0.02,0.2574
9744,197,6,3.75,0.9909,0.0202,0.2574
9744,199,6,3.75,0.9909,0.0204,0.2574
9744,201,6,3.75,0.9909,0.0206,0.2574
9744,203,6,3.75,0.9909,0.0208,0.2574
9744,205,6,3.75,0.9909,0.021,0.2574
9744,207,6,3.75,0.9909,0.0212,0.2574
9760,177,6,3.75,0.9909,0.0181,0.2574
9760,179,6,3.75,0.9909,0.0183,0.2574
9760,181,6,3.75,0.9909,0.0185,0.2574
9760,183,6,3.75,0.9909,0.0187,0.2574
9760,185,6,3.75,0.9909,0.019,0.2574
9760,187,6,3.75,0.9909,0.0192,0.2574
9760,189,6,3.75,0.9909,0.0194,0.2574
9760,191,6,3.75,0.9909,0.0196,0.2574
9760,193,6,3.75,0.9909,0.0198,0.2574
9760,195,6,3.75,0.9909,0.02,0.2574
9760,197,6,3.75,0.9909,0.0202,0.2574
9760,199,6,3.75,0.9909,0.0204,0.2574
9760,201,6,3.75,0.9909,0.0206,0.2574
9760,203,6,3.75,0.9909,0.0208,0.2574
9760,205,6,3.75,0.9909,0.021,0.2574
9760,207,6,3.75,0.9909,0.0212,0.2574
9776,177,6,3.75,0.9909,0.0181,0.2574
9776,179,6,3.75,0.9909,0.0183,0.2574
9776,181,6,3.75,0.9909,0.0185,0.2574
9776,183,6,3.75,0.9909,0.0187,0.2574
9776,185,6,3.75,0.9909,0.0189,0.2574
9776,187,6,3.75,0.9909,0.0191,0.2574
9776,189,6,3.75,0.9909,0.0193,0.2574
9776,191,6,3.75,0.9909,0.0195,0.2574
9776,193,6,3.75,0.9909,0.0197,0.2574
9776,195,6,3.75,0.9909,0.0199,0.2574
9776,197,6,3.75,0.9909,0.0202,0.2574
9776,199,6,3.75,0.9909,0.0204,0.2574
9776,201,6,3.75,0.9909,0.0206,0.2574
9776,203,6,3.75,0.9909,0.0208,0.2574
9776,205,6,3.75,0.9909,0.021,0.2574
9776,207,6,3.75,0.9909,0.0212,0.2574
9792,177,6,3.75,0.9909,0.0181,0.2574
9792,179,6,3.75,0.9909,0.0183,0.2574
9792,181,6,3.75,0.9909,0.0185,0.2574
9792,183,6,3.75,0.9909,0.0187,0.2574
9792,185,6,3.75,0.9909,0.0189,0.2574
9792,187,6,3.75,0.9909,0.0191,0.2574
9792,189,6,3.75,0.9909,0.0193,0.2574
9792,191,6,3.75,0.9909,0.0195,0.2574
9792,193,6,3.75,0.9909,0.0197,0.2574
9792,195,6,3.75,0.9909,0.0199,0.2574
9792,197,6,3.75,0.9909,0.0201,0.2574
9792,199,6,3.75,0.9909,0.0203,0.2574
9792,201,6,3.75,0.9909,0.0205,0.2574
9792,203,6,3.75,0.9909,0.0207,0.2574
9792,205,6,3.75,0.9909,0.0209,0.2574
9792,207,6,3.75,0.9909,0.0211,0.2574
9808,177,6,3.75,0.9909,0.018,0.2574
9808,179,6,3.75,0.9909,0.0183,0.2574
9808,181,6,3.75,0.9909,0.0185,0.2574
9808,183,6,3.75,0.9909,0.0187,0.2574
9808,185,6,3.75,0.9909,0.0189,0.2574
9808,187,6,3.75,0.9909,0.0191,0.2574
9808,189,6,3.75,0.9909,0.0193,0.2574
9808,191,6,3.75,0.9909,0.0195,0.2574
9808,193,6,3.75,0.9909,0.0197,0.2574
9808,195,6,3.75,0.9909,0.0199,0.2574
9808,197,6,3.75,0.9909,0.0201,0.2574
9808,199,6,3.75,0.9909,0.0203,0.2574
9808,201,6,3.75,0.9909,0.0205,0.2574
9808,203,6,3.75,0.9909,0.0207,0.2574
9808,205,6,3.75,0.9909,0.0209,0.2574
9808,207,6,3.75,0.9909,0.0211,0.2574
9824,177,6,3.75,0.9909,0.018,0.2574
9824,179,6,3.75,0.9909,0.0182,0.2574
9824,181,6,3.75,0.9909,0.0184,0.2574
9824,183,6,3.75,0.9909,0.0186,0.2574
9824,185,6,3.75,0.9909,0.0188,0.2574
9824,187,6,3.75,0.9909,0.019,0.2574
9824,189,6,3.75,0.9909,0.0192,0.2574
9824,191,6,3.75,0.9909,0.0194,0.2574
9824,193,6,3.75,0.9909,0.0196,0.2574
9824,195,6,3.75,0.9909,0.0198,0.2574
9824,197,6,3.75,0.9909,0.0201,0.2574
9824,199,6,3.75,0.9909,0.0203,0.2574
9824,201,6,3.75,0.9909,0.0205,0.2574
9824,203,6,3.75,0.9909,0.0207,0.2574
9824,205,6,3.75,0.9909,0.0209,0.2574
9824,207,6,3.75,0.9909,0.0211,0.2574
9840,177,6,3.75,0.9909,0.018,0.2574
9840,179,6,3.75,0.9909,0.0182,0.2574
9840,181,6,3.75,0.9909,0.0184,0.2574
9840,183,6,3.75,0.9909,0.0186,0.2574
9840,185,6,3.75,0.9909,0.0188,0.2574
9840,187,6,3.75,0.9909,0.019,0.2574
9840,189,6,3.75,0.9909,0.0192,0.2574
9840,191,6,3.75,0.9909,0.0194,0.2574
9840,193,6,3.75,0.9909,0.0196,0.2574
9840,195,6,3.75,0.9909,0.0198,0.2574
9840,197,6,3.75,0.9909,0.02,0.2574
9840,199,6,3.75,0.9909,0.0202,0.2574
9840,201,6,3.75,0.9909,0.0204,0.2574
9840,203,6,3.75,0.9909,0.0206,0.2574
9840,205,6,3.75,0.9909,0.0208,0.2574
9840,207,6,3.75,0.9909,0.021,0.2574
9856,177,6,3.75,0.9909,0.018,0.2574
9856,179,6,3.75,0.9909,0.0182,0.2574
9856,181,6,3.75,0.9909,0.0184,0.2574
9856,183,6,3.75,0.9909,0.0186,0.2574
9856,185,6,3.75,0.9909,0.0188,0.2574
9856,187,6,3.75,0.9909,0.019,0.2574
9856,189,6,3.75,0.9909,0.0192,0.2574
9856,191,6,3.75,0.9909,0.0194,0.2574
9856,193,6,3.75,0.9909,0.0196,0.2574
9856,195,6,3.75,0.9909,0.0198,0.2574
9856,197,6,3.75,0.9909,0.02,0.2574
9856,199,6,3.75,0.9909,0.0202,0.2574
9856,201,6,3.75,0.9909,0.0204,0.2574
9856,203,6,3.75,0.9909,0.0206,0.2574
9856,205,6,3.75,0.9909,0.0208,0.2574
9856,207,6,3.75,0.9909,0.021,0.2574
9872,177,6,3.75,0.9909,0.0179,0.2574
9872,179,6,3.75,0.9909,0.0181,0.2574
9872,181,6,3.75,0.9909,0.0183,0.2574
9872,183,6,3.75,0.9909,0.0185,0.2574
9872,185,6,3.75,0.9909,0.0187,0.2574
9872,187,6,3.75,0.9909,0.0189,0.2574
9872,189,6,3.75,0.9909,0.0191,0.2574
9872,191,6,3.75,0.9909,0.0193,0.2574
9872,193,6,3.75,0.9909,0.0196,0.2574
9872,195,6,3.75,0.9909,0.0198,0.2574
9872,197,6,3.75,0.9909,0.02,0.2574
9872,199,6,3.75,0.9909,0.0202,0.2574
9872,201,6,3.75,0.9909,0.0204,0.2574
9872,203,6,3.75,0.9909,0.0206,0.2574
9872,205,6,3.75,0.9909,0.0208,0.2574
9872,207,6,3.75,0.9909,0.021,0.2574
9888,177,6,3.75,0.9909,0.0179,0.2574
9888,179,6,3.75,0.9909,0.0181,0.2574
9888,181,6,3.75,0.9909,0.0183,0.2574
9888,183,6,3.75,0.9909,0.0185,0.2574
9888,185,6,3.75,0.9909,0.0187,0.2574
9888,187,6,3.75,0.9909,0.0189,0.2574
9888,189,6,3.75,0.9909,0.0191,0.2574
9888,191,6,3.75,0.9909,0.0193,0.2574
9888,193,6,3.75,0.9909,0.0195,0.2574
9888,195,6,3.75,0.9909,0.0197,0.2574
9888,197,6,3.75,0.9909,0.0199,0.2574
9888,199,6,3.75,0.9909,0.0201,0.2574
9888,201,6,3.75,0.9909,0.0203,0.2574
9888,203,6,3.75,0.9909,0.0205,0.2574
9888,205,6,3.75,0.9909,0.0207,0.2574
9888,207,6,3.75,0.9909,0.0209,0.2574
9904,177,6,3.75,0.9909,0.0179,0.2574
9904,179,6,3.75,0.9909,0.0181,0.2574
9904,181,6,3.75,0.9909,0.0183,0.2574
9904,183,6,3.75,0.9909,0.0185,0.2574
9904,185,6,3.75,0.9909,0.0187,0.2574
9904,187,6,3.75,0.9909,0.0189,0.2574
9904,189,6,3.75,0.9909,0.0191,0.2574
9904,191,6,3.75,0.9909,0.0193,0.2574
9904,193,6,3.75,0.9909,0.0195,0.2574
9904,195,6,3.75,0.9909,0.0197,0.2574
9904,197,6,3.75,0.9909,0.0199,0.2574
9904,199,6,3.75,0.9909,0.0201,0.2574
9904,201,6,3.75,0.9909,0.0203,0.2574
9904,203,6,3.75,0.9909,0.0205,0.2574
9904,205,6,3.75,0.9909,0.0207,0.2574
9904,207,6,3.75,0.9909,0.0209,0.2574
9920,177,6,3.75,0.9909,0.0178,0.2574
9920,179,6,3.75,0.9909,0.018,0.2574
9920,181,6,3.75,0.9909,0.0182,0.2574
9920,183,6,3.75,0.9909,0.0184,0.2574
9920,185,6,3.75,0.9909,0.0186,0.2574
9920,187,6,3.75,0.9909,0.0189,0.2574
9920,189,6,3.75,0.9909,0.0191,0.2574
9920,191,6,3.75,0.9909,0.0193,0.2574
9920,193,6,3.75,0.9909,0.0195,0.2574
9920,195,6,3.75,0.9909,0.0197,0.2574
9920,197,6,3.75,0.9909,0.0199,0.2574
9920,199,6,3.75,0.9909,0.0201,0.2574
9920,201,6,3.75,0.9909,0.0203,0.2574
9920,203,6,3.75,0.9909,0.0205,0.2574
9920,205,6,3.75,0.9909,0.0207,0.2574
9920,207,6,3.75,0.9909,0.0209,0.2574
9936,177,6,3.75,0.9909,0.0178,0.2574
9936,179,6,3.75,0.9909,0.018,0.2574
9936,181,6,3.75,0.9909,0.0182,0.2574
9936,183,6,3.75,0.9909,0.0184,0.2574
9936,185,6,3.75,0.9909,0.0186,0.2574
9936,187,6,3.75,0.9909,0.0188,0.2574
9936,189,6,3.75,0.9909,0.019,0.2574
9936,191,6,3.75,0.9909,0.0192,0.2574
9936,193,6,3.75,0.9909,0.0194,0.2574
9936,195,6,3.75,0.9909,0.0196,0.2574
9936,197,6,3.75,0.9909,0.0198,0.2574
9936,199,6,3.75,0.9909,0.02,0.2574
9936,201,6,3.75,0.9909,0.0202,0.2574
9936,203,6,3.75,0.9909,0.0204,0.2574
9936,205,6,3.75,0.9909,0.0206,0.2574
9936,207,6,3.75,0.9909,0.0208,0.2574
9952,177,6,3.75,0.9909,0.0178,0.2574
9952,179,6,3.75,0.9909,0.018,0.2574
9952,181,6,3.75,0.9909,0.0182,0.2574
9952,183,6,3.75,0.9909,0.0184,0.2574
9952,185,6,3.75,0.9909,0.0186,0.2574
9952,187,6,3.75,0.9909,0.0188,0.2574
9952,189,6,3.75,0.9909,0.019,0.2574
9952,191,6,3.75,0.9909,0.0192,0.2574
9952,193,6,3.75,0.9909,0.0194,0.2574
9952,195,6,3.75,0.9909,0.0196,0.2574
9952,197,6,3.75,0.9909,0.0198,0.2574
9952,199,6,3.75,0.9909,0.02,0.2574
9952,201,6,3.75,0.9909,0.0202,0.2574
9952,203,6,3.75,0.9909,0.0204,0.2574
9952,205,6,3.75,0.9909,0.0206,0.2574
9952,207,6,3.75,0.9909,0.0208,0.2574
9968,177,6,3.75,0.9909,0.0178,0.2574
9968,179,6,3.75,0.9909,0.018,0.2574
9968,181,6,3.75,0.9909,0.0182,0.2574
9968,183,6,3.75,0.9909,0.0184,0.2574
9968,185,6,3.75,0.9909,0.0186,0.2574
9968,187,6,3.75,0.9909,0.0188,0.2574
9968,189,6,3.75,0.9909,0.019,0.2574
9968,191,6,3.75,0.9909,0.0192,0.2574
9968,193,6,3.75,0.9909,0.0194,0.2574
9968,195,6,3.75,0.9909,0.0196,0.2574
9968,197,6,3.75,0.9909,0.0198,0.2574
9968,199,6,3.75,0.9909,0.02,0.2574
9968,201,6,3.75,0.9909,0.0202,0.2574
9968,203,6,3.75,0.9909,0.0204,0.2574
9968,205,6,3.75,0.9909,0.0206,0.2574
9968,207,6,3.75,0.9909,0.0208,0.2574
9984,177,6,3.75,0.9909,0.0177,0.2574
9984,179,6,3.75,0.9909,0.0179,0.2574
9984,181,6,3.75,0.9909,0.0181,0.2574
9984,183,6,3.75,0.9909,0.0183,0.2574
9984,185,6,3.75,0.9909,0.0185,0.2574
9984,187,6,3.75,0.9909,0.0187,0.2574
9984,189,6,3.75,0.9909,0.0189,0.2574
9984,191,6,3.75,0.9909,0.0191,0.2574
9984,193,6,3.75,0.9909,0.0193,0.2574
9984,195,6,3.75,0.9909,0.0195,0.2574
9984,197,6,3.75,0.9909,0.0197,0.2574
9984,199,6,3.75,0.9909,0.0199,0.2574
9984,201,6,3.75,0.9909,0.0201,0.2574
9984,203,6,3.75,0.9909,0.0203,0.2574
9984,205,6,3.75,0.9909,0.0205,0.2574
9984,207,6,3.75,0.9909,0.0207,0.2574
10000,177,6,3.75,0.9909,0.0177,0.2574
10000,179,6,3.75,0.9909,0.0179,0.2574
10000,181,6,3.75,0.9909,0.0181,0.2574
10000,183,6,3.75,0.9909,0.0183,0.2574
10000,185,6,3.75,0.9909,0.0185,0.2574
10000,187,6,3.75,0.9909,0.0187,0.2574
10000,189,6,3.75,0.9909,0.0189,0.2574
10000,191,6,3.75,0.9909,0.0191,0.2574
10000,193,6,3.75,0.9909,0.0193,0.2574
10000,195,6,3.75,0.9909,0.0195,0.2574
10000,197,6,3.75,0.9909,0.0197,0.2574
10000,199,6,3.75,0.9909,0.0199,0.2574
10000,201,6,3.75,0.9909,0.0201,0.2574
10000,203,6,3.75,0.9909,0.0203,0.2574
10000,205,6,3.75,0.9909,0.0205,0.2574
10000,207,6,3.75,0.9909,0.0207,0.2574
10016,177,6,3.75,0.9909,0.0177,0.2574
10016,179,6,3.75,0.9909,0.0179,0.2574
10016,181,6,3.75,0.9909,0.0181,0.2574
10016,183,6,3.75,0.9909,0.0183,0.2574
10016,185,6,3.75,0.9909,0.0185,0.2574
10016,187,6,3.75,0.9909,0.0187,0.2574
10016,189,6,3.75,0.9909,0.0189,0.2574
10016,191,6,3.75,0.9909,0.0191,0.2574
10016,193,6,3.75,0.9909,0.0193,0.2574
10016,195,6,3.75,0.9909,0.0195,0.2574
10016,197,6,3.75,0.9909,0.0197,0.2574
10016,199,6,3.75,0.9909,0.0199,0.2574
10016,201,6,3.75,0.9909,0.0201,0.2574
10016,203,6,3.75,0.9909,0.0203,0.2574
10016,205,6,3.75,0.9909,0.0205,0.2574
10016,207,6,3.75,0.9909,0.0207,0.2574
10032,177,6,3.75,0.9909,0.0176,0.2574
10032,179,6,3.75,0.9909,0.0178,0.2574
10032,181,6,3.75,0.9909,0.018,0.2574
10032,183,6,3.75,0.9909,0.0182,0.2574
10032,185,6,3.75,0.9909,0.0184,0.2574
10032,187,6,3.75,0.9909,0.0186,0.2574
10032,189,6,3.75,0.9909,0.0188,0.2574
10032,191,6,3.75,0.9909,0.019,0.2574
10032,193,6,3.75,0.9909,0.0192,0.2574
10032,195,6,3.75,0.9909,0.0194,0.2574
10032,197,6,3.75,0.9909,0.0196,0.2574
10032,199,6,3.75,0.9909,0.0198,0.2574
10032,201,6,3.75,0.9909,0.02,0.2574
10032,203,6,3.75,0.9909,0.0202,0.2574
10032,205,6,3.75,0.9909,0.0204,0.2574
10032,207,6,3.75,0.9909,0.0206,0.2574
10048,177,6,3.75,0.9909,0.0176,0.2574
10048,179,6,3.75,0.9909,0.0178,0.2574
10048,181,6,3.75,0.9909,0.018,0.2574
10048,183,6,3.75,0.9909,0.0182,0.2574
10048,185,6,3.75,0.9909,0.0184,0.2574
10048,187,6,3.75,0.9909,0.0186,0.2574
10048,189,6,3.75,0.9909,0.0188,0.2574
10048,191,6,3.75,0.9909,0.019,0.2574
10048,193,6,3.75,0.9909,0.0192,0.2574
10048,195,6,3.75,0.9909,0.0194,0.2574
10048,197,6,3.75,0.9909,0.0196,0.2574
10048,199,6,3.75,0.9909,0.0198,0.2574
10048,201,6,3.75,0.9909,0.02,0.2574
10048,203,6,3.75,0.9909,0.0202,0.2574
10048,205,6,3.75,0.9909,0.0204,0.2574
10048,207,6,3.75,0.9909,0.0206,0.2574
10064,177,6,3.75,0.9909,0.0176,0.2574
10064,179,6,3.75,0.9909,0.0178,0.2574
10064,181,6,3.75,0.9909,0.018,0.2574
10064,183,6,3.75,0.9909,0.0182,0.2574
10064,185,6,3.75,0.9909,0.0184,0.2574
10064,187,6,3.75,0.9909,0.0186,0.2574
10064,189,6,3.75,0.9909,0.0188,0.2574
10064,191,6,3.75,0.9909,0.019,0.2574
10064,193,6,3.75,0.9909,0.0192,0.2574
10064,195,6,3.75,0.9909,0.0194,0.2574
10064,197,6,3.75,0.9909,0.0196,0.2574
10064,199,6,3.75,0.9909,0.0198,0.2574
10064,201,6,3.75,0.9909,0.02,0.2574
10064,203,6,3.75,0.9909,0.0202,0.2574
10064,205,6,3.75,0.9909,0.0204,0.2574
10064,207,6,3.75,0.9909,0.0206,0.2574
10080,177,6,3.75,0.9909,0.0176,0.2574
10080,179,6,3.75,0.9909,0.0178,0.2574
10080,181,6,3.75,0.9909,0.018,0.2574
10080,183,6,3.75,0.9909,0.0182,0.2574
10080,185,6,3.75,0.9909,0.0184,0.2574
10080,187,6,3.75,0.9909,0.0186,0.2574
10080,189,6,3.75,0.9909,0.0187,0.2574
10080,191,6,3.75,0.9909,0.0189,0.2574
10080,193,6,3.75,0.9909,0.0191,0.2574
10080,195,6,3.75,0.9909,0.0193,0.2574
10080,197,6,3.75,0.9909,0.0195,0.2574
10080,199,6,3.75,0.9909,0.0197,0.2574
10080,201,6,3.75,0.9909,0.0199,0.2574
10080,203,6,3.75,0.9909,0.0201,0.2574
10080,205,6,3.75,0.9909,0.0203,0.2574
10080,207,6,3.75,0.9909,0.0205,0.2574
10096,177,6,3.75,0.9909,0.0175,0.2574
10096,179,6,3.75,0.9909,0.0177,0.2574
10096,181,6,3.75,0.9909,0.0179,0.2574
10096,183,6,3.75,0.9909,0.0181,0.2574
10096,185,6,3.75,0.9909,0.0183,0.2574
10096,187,6,3.75,0.9909,0.0185,0.2574
10096,189,6,3.75,0.9909,0.0187,0.2574
10096,191,6,3.75,0.9909,0.0189,0.2574
10096,193,6,3.75,0.9909,0.0191,0.2574
10096,195,6,3.75,0.9909,0.0193,0.2574
10096,197,6,3.75,0.9909,0.0195,0.2574
10096,199,6,3.75,0.9909,0.0197,0.2574
10096,201,6,3.75,0.9909,0.0199,0.2574
10096,203,6,3.75,0.9909,0.0201,0.2574
10096,205,6,3.75,0.9909,0.0203,0.2574
10096,207,6,3.75,0.9909,0.0205,0.2574
10112,177,6,3.75,0.9909,0.0175,0.2574
10112,179,6,3.75,0.9909,0.0177,0.2574
10112,181,6,3.75,0.9909,0.0179,0.2574
10112,183,6,3.75,0.9909,0.0181,0.2574
10112,185,6,3.75,0.9909,0.0183,0.2574
10112,187,6,3.75,0.9909,0.0185,0.2574
10112,189,6,3.75,0.9909,0.0187,0.2574
10112,191,6,3.75,0.9909,0.0189,0.2574
10112,193,6,3.75,0.9909,0.0191,0.2574
10112,195,6,3.75,0.9909,0.0193,0.2574
10112,197,6,3.75,0.9909,0.0195,0.2574
10112,199,6,3.75,0.9909,0.0197,0.2574
10112,201,6,3.75,0.9909,0.0199,0.2574
10112,203,6,3.75,0.9909,0.0201,0.2574
10112,205,6,3.75,0.9909,0.0203,0.2574
10112,207,6,3.75,0.9909,0.0205,0.2574
10128,177,6,3.75,0.9909,0.0175,0.2574
10128,179,6,3.75,0.9909,0.0177,0.2574
10128,181,6,3.75,0.9909,0.0179,0.2574
10128,183,6,3.75,0.9909,0.0181,0.2574
10128,185,6,3.75,0.9909,0.0183,0.2574
10128,187,6,3.75,0.9909,0.0185,0.2574
10128,189,6,3.75,0.9909,0.0187,0.2574
10128,191,6,3.75,0.9909,0.0189,0.2574
10128,193,6,3.75,0.9909,0.0191,0.2574
10128,195,6,3.75,0.9909,0.0193,0.2574
10128,197,6,3.75,0.9909,0.0195,0.2574
10128,199,6,3.75,0.9909,0.0196,0.2574
10128,201,6,3.75,0.9909,0.0198,0.2574
10128,203,6,3.75,0.9909,0.02,0.2574
10128,205,6,3.75,0.9909,0.0202,0.2574
10128,207,6,3.75,0.9909,0.0204,0.2574
10144,177,6,3.75,0.9909,0.0174,0.2574
10144,179,6,3.75,0.9909,0.0176,0.2574
10144,181,6,3.75,0.9909,0.0178,0.2574
10144,183,6,3.75,0.9909,0.018,0.2574
10144,185,6,3.75,0.9909,0.0182,0.2574
10144,187,6,3.75,0.9909,0.0184,0.2574
10144,189,6,3.75,0.9909,0.0186,0.2574
10144,191,6,3.75,0.9909,0.0188,0.2574
10144,193,6,3.75,0.9909,0.019,0.2574
10144,195,6,3.75,0.9909,0.0192,0.2574
10144,197,6,3.75,0.9909,0.0194,0.2574
10144,199,6,3.75,0.9909,0.0196,0.2574
10144,201,6,3.75,0.9909,0.0198,0.2574
10144,203,6,3.75,0.9909,0.02,0.2574
10144,205,6,3.75,0.9909,0.0202,0.2574
10144,207,6,3.75,0.9909,0.0204,0.2574
10160,177,6,3.75,0.9909,0.0174,0.2574
10160,179,6,3.75,0.9909,0.0176,0.2574
10160,181,6,3.75,0.9909,0.0178,0.2574
10160,183,6,3.75,0.9909,0.018,0.2574
10160,185,6,3.75,0.9909,0.0182,0.2574
10160,187,6,3.75,0.9909,0.0184,0.2574
10160,189,6,3.75,0.9909,0.0186,0.2574
